"","class","order","family","species","AaM","longevity","juvMort","adMort","svl","fecundity","birth.svl","mass","Terr","AdTerr","IF","repmode","na_count"
"3182","Actinopterygii","Cypriniformes","Cyprinidae","Aspidoparia ukhrulensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3183","Actinopterygii","Scorpaeniformes","Agonidae","Aspidophoroides monopterygius",NA,NA,NA,NA,22,NA,NA,NA,"0","0",0,0,7
"3184","Actinopterygii","Scorpaeniformes","Agonidae","Aspidophoroides olrikii",NA,NA,NA,NA,8.600000381,NA,NA,NA,"0","0",0,0,7
"3185","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras albater",NA,NA,NA,NA,3.559999943,NA,NA,NA,"0","0",0,0,7
"3186","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras belenos",NA,NA,NA,NA,2.789999962,NA,NA,NA,"0","0",0,0,7
"3187","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras brunneus",NA,NA,NA,NA,2.130000114,NA,NA,NA,"0","0",0,0,7
"3188","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras carvalhoi",NA,NA,NA,NA,2.539999962,NA,NA,NA,"0","0",0,0,7
"3189","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras depinnai",NA,NA,NA,NA,3.25,NA,NA,NA,"0","0",0,0,7
"3190","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras eurycephalus",NA,NA,NA,NA,3,NA,NA,NA,"0","0",0,0,7
"3191","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras fuscoguttatus",NA,NA,NA,NA,3.799999952,NA,NA,NA,"0","0",0,0,7
"3192","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras gabrieli",NA,NA,NA,NA,3.660000086,NA,NA,NA,"0","0",0,0,7
"3193","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras lakoi",NA,NA,NA,NA,4,NA,NA,NA,"0","0",0,0,7
"3194","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras maculosus",NA,NA,NA,NA,3.369999886,NA,NA,NA,"0","0",0,0,7
"3195","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras marianae",NA,NA,NA,NA,2.849999905,NA,NA,NA,"0","0",0,0,7
"3196","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras menezesi",NA,NA,NA,NA,4.179999828,NA,NA,NA,"0","0",0,0,7
"3197","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras microgalaeus",NA,NA,NA,NA,3.319999933,NA,NA,NA,"0","0",0,0,7
"3198","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras pauciradiatus",NA,6.333333333,NA,NA,2.900000095,NA,NA,NA,"0","0",0,0,6
"3199","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras poecilus",NA,NA,NA,NA,3.529999971,NA,NA,NA,"0","0",0,0,7
"3200","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras psammatides",NA,NA,NA,NA,3.099999905,NA,NA,NA,"0","0",0,0,7
"3201","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras raimundi",NA,2,NA,NA,3.25999999,NA,NA,NA,"0","0",0,0,6
"3202","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras rochai",NA,NA,NA,NA,4.420000076,NA,NA,NA,"0","0",0,0,7
"3203","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras spilotus",NA,NA,NA,NA,4.320000172,NA,NA,NA,"0","0",0,0,7
"3204","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras taurus",NA,NA,NA,NA,5.309999943,NA,NA,NA,"0","0",0,0,7
"3205","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras velites",NA,NA,NA,NA,2.789999962,NA,NA,NA,"0","0",0,0,7
"3206","Actinopterygii","Siluriformes","Callichthyidae","Aspidoras virgulatus",NA,NA,NA,NA,3.609999895,NA,NA,NA,"0","0",0,0,7
"3207","Actinopterygii","Cypriniformes","Cyprinidae","Aspiolucius esocinus",NA,NA,NA,NA,50,NA,NA,NA,"0","0",0,0,7
"3208","Actinopterygii","Cypriniformes","Cyprinidae","Aspiorhynchus laticeps",NA,NA,NA,NA,126,NA,NA,NA,"0","0",0,0,7
"3209","Actinopterygii","Siluriformes","Ariidae","Aspistor hardenbergi",NA,NA,NA,NA,25.39999962,NA,NA,NA,"0","0",0,0,7
"3210","Actinopterygii","Siluriformes","Aspredinidae","Aspredinichthys filamentosus",NA,NA,NA,NA,21.79999924,NA,NA,NA,"0","0",0,0,7
"3211","Actinopterygii","Siluriformes","Aspredinidae","Aspredinichthys tibicen",NA,NA,NA,NA,24.29999924,NA,NA,NA,"0","0",0,0,7
"3212","Actinopterygii","Siluriformes","Aspredinidae","Aspredo aspredo",NA,NA,NA,NA,38.29999924,NA,NA,NA,"0","0",0,0,7
"3213","Actinopterygii","Osmeriformes","Alepocephalidae","Asquamiceps caeruleus",NA,NA,NA,NA,33.70000076,NA,NA,NA,"0","0",0,0,7
"3214","Actinopterygii","Osmeriformes","Alepocephalidae","Asquamiceps hjorti",NA,NA,NA,NA,25.29999924,NA,NA,NA,"0","0",0,0,7
"3215","Actinopterygii","Osmeriformes","Alepocephalidae","Asquamiceps longmani",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3216","Actinopterygii","Osmeriformes","Alepocephalidae","Asquamiceps velaris",NA,NA,NA,NA,17.39999962,NA,NA,NA,"0","0",0,0,7
"3217","Actinopterygii","Perciformes","Plesiopidae","Assessor flavissimus",NA,7,NA,NA,6,NA,NA,NA,"0","0",0,0,6
"3218","Actinopterygii","Perciformes","Plesiopidae","Assessor macneilli",NA,NA,NA,NA,6,NA,NA,NA,"0","0",0,0,7
"3219","Actinopterygii","Perciformes","Plesiopidae","Assessor randalli",NA,NA,NA,NA,4,NA,NA,NA,"0","0",0,0,7
"3220","Actinopterygii","Perciformes","Pseudochromidae","Assiculoides desmonotus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3221","Actinopterygii","Perciformes","Pseudochromidae","Assiculus punctatus",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3222","Actinopterygii","Perciformes","Trichiuridae","Assurger anzac",NA,NA,NA,NA,250,NA,NA,NA,"0","0",0,0,7
"3223","Actinopterygii","Perciformes","Cichlidae","Astatheros macracanthus",NA,NA,NA,NA,25,NA,NA,NA,"0","0",0,0,7
"3224","Actinopterygii","Perciformes","Cichlidae","Astatoreochromis alluaudi",NA,NA,NA,NA,19,NA,NA,NA,"0","0",0,0,7
"3225","Actinopterygii","Perciformes","Cichlidae","Astatoreochromis straeleni",NA,NA,NA,NA,12,NA,NA,NA,"0","0",0,0,7
"3226","Actinopterygii","Perciformes","Cichlidae","Astatoreochromis vanderhorsti",NA,NA,NA,NA,13,NA,NA,NA,"0","0",0,0,7
"3227","Actinopterygii","Perciformes","Cichlidae","Astatotilapia bloyeti",NA,NA,NA,NA,15,NA,NA,NA,"0","0",0,0,7
"3228","Actinopterygii","Perciformes","Cichlidae","Astatotilapia burtoni",NA,NA,NA,NA,15,NA,NA,NA,"0","0",0,0,7
"3229","Actinopterygii","Perciformes","Cichlidae","Astatotilapia calliptera",NA,NA,NA,NA,15,NA,NA,NA,"0","0",0,0,7
"3230","Actinopterygii","Perciformes","Cichlidae","Astatotilapia desfontainii",NA,NA,NA,NA,15,NA,NA,NA,"0","0",0,0,7
"3231","Actinopterygii","Perciformes","Cichlidae","Astatotilapia flaviijosephi",NA,NA,NA,NA,12.80000019,NA,NA,NA,"0","0",0,0,7
"3232","Actinopterygii","Perciformes","Cichlidae","Astatotilapia stappersii",NA,NA,NA,NA,15,NA,NA,NA,"0","0",0,0,7
"3233","Actinopterygii","Perciformes","Cichlidae","Astatotilapia swynnertoni",NA,NA,NA,NA,9.5,NA,NA,NA,"0","0",0,0,7
"3234","Actinopterygii","Perciformes","Cichlidae","Astatotilapia tchadensis",NA,NA,NA,NA,9.829999924,NA,NA,NA,"0","0",0,0,7
"3235","Actinopterygii","Perciformes","Cichlidae","Astatotilapia tweddlei",NA,NA,NA,NA,9.029999733,NA,NA,NA,"0","0",0,0,7
"3236","Actinopterygii","Siluriformes","Auchenipteridae","Asterophysus batrachus",NA,NA,NA,NA,25,NA,NA,NA,"0","0",1,0,7
"3237","Actinopterygii","Pleuronectiformes","Bothidae","Asterorhombus cocosensis",NA,NA,NA,NA,11.97000027,NA,NA,NA,"0","0",0,0,7
"3238","Actinopterygii","Pleuronectiformes","Bothidae","Asterorhombus filifer",NA,NA,NA,NA,10.44999981,NA,NA,NA,"0","0",0,0,7
"3239","Actinopterygii","Pleuronectiformes","Bothidae","Asterorhombus intermedius",NA,NA,NA,NA,20,NA,NA,NA,"0","0",0,0,7
"3240","Actinopterygii","Perciformes","Gobiidae","Asterropteryx atripes",NA,NA,NA,NA,2.190000057,NA,NA,NA,"0","0",0,0,7
"3241","Actinopterygii","Perciformes","Gobiidae","Asterropteryx bipunctata",NA,NA,NA,NA,3.109999895,NA,NA,NA,"0","0",0,0,7
"3242","Actinopterygii","Perciformes","Gobiidae","Asterropteryx ensifera",NA,NA,NA,NA,3,NA,NA,NA,"0","0",0,0,7
"3243","Actinopterygii","Perciformes","Gobiidae","Asterropteryx ovata",NA,NA,NA,NA,2.720000029,NA,NA,NA,"0","0",0,0,7
"3244","Actinopterygii","Perciformes","Gobiidae","Asterropteryx semipunctata",NA,NA,NA,NA,6.5,NA,NA,NA,"0","0",0,0,7
"3245","Actinopterygii","Perciformes","Gobiidae","Asterropteryx senoui",NA,NA,NA,NA,2.440000057,NA,NA,NA,"0","0",0,0,7
"3246","Actinopterygii","Perciformes","Gobiidae","Asterropteryx spinosa",NA,NA,NA,NA,4.570000172,NA,NA,NA,"0","0",0,0,7
"3247","Actinopterygii","Perciformes","Gobiidae","Asterropteryx striata",NA,NA,NA,NA,2.319999933,NA,NA,NA,"0","0",0,0,7
"3248","Actinopterygii","Gadiformes","Macrouridae","Asthenomacrurus fragilis",NA,NA,NA,NA,20,NA,NA,NA,"0","0",0,0,7
"3249","Actinopterygii","Gadiformes","Macrouridae","Asthenomacrurus victoris",NA,NA,NA,NA,24.89999962,NA,NA,NA,"0","0",0,0,7
"3250","Actinopterygii","Perciformes","Gobiidae","Astrabe fasciata",NA,NA,NA,NA,4.150000095,NA,NA,NA,"0","0",0,0,7
"3251","Actinopterygii","Perciformes","Gobiidae","Astrabe flavimaculata",NA,NA,NA,NA,3.140000105,NA,NA,NA,"0","0",0,0,7
"3252","Actinopterygii","Perciformes","Gobiidae","Astrabe lactisella",NA,33,NA,NA,4,NA,NA,NA,"0","0",0,0,6
"3253","Actinopterygii","Perciformes","Apogonidae","Astrapogon alutus",NA,NA,NA,NA,6.5,NA,NA,NA,"0","0",0,0,7
"3254","Actinopterygii","Perciformes","Apogonidae","Astrapogon puncticulatus",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3255","Actinopterygii","Perciformes","Apogonidae","Astrapogon stellatus",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3256","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus acostai",NA,NA,NA,NA,3.039999962,NA,NA,NA,"0","0",0,0,7
"3257","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus ardiladuartei",NA,NA,NA,NA,7.519999981,NA,NA,NA,"0","0",0,0,7
"3258","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus ardilai",NA,NA,NA,NA,10.64999962,NA,NA,NA,"0","0",0,0,7
"3259","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus bellezaensis",NA,NA,NA,NA,10.72999954,NA,NA,NA,"0","0",0,0,7
"3260","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus boulengeri",NA,NA,NA,NA,7,NA,NA,NA,"0","0",0,0,7
"3261","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus brachycephalus",NA,NA,NA,NA,20,NA,NA,NA,"0","0",0,0,7
"3262","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus cacharas",NA,NA,NA,NA,5.920000076,NA,NA,NA,"0","0",0,0,7
"3263","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus caquetae",NA,NA,NA,NA,8.699999809,NA,NA,NA,"0","0",0,0,7
"3264","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus chapmani",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3265","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus chimborazoi",NA,NA,NA,NA,2.5,NA,NA,NA,"0","0",0,0,7
"3266","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus chotae",NA,NA,NA,NA,10,NA,NA,NA,"0","0",0,0,7
"3267","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus cirratus",NA,NA,NA,NA,5.5,NA,NA,NA,"0","0",0,0,7
"3268","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus cyclopus",NA,NA,NA,NA,4.909999847,NA,NA,NA,"0","0",0,0,7
"3269","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus eigenmanni",NA,NA,NA,NA,10,NA,NA,NA,"0","0",0,0,7
"3270","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus festae",NA,NA,NA,NA,10,NA,NA,NA,"0","0",0,0,7
"3271","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus fissidens",NA,NA,NA,NA,9,NA,NA,NA,"0","0",0,0,7
"3272","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus formosus",NA,NA,NA,NA,5,NA,NA,NA,"0","0",0,0,7
"3273","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus frenatus",NA,NA,NA,NA,6,NA,NA,NA,"0","0",0,0,7
"3274","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus grixalvii",NA,NA,NA,NA,30,NA,NA,NA,"0","0",0,0,7
"3275","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus guentheri",NA,NA,NA,NA,9,NA,NA,NA,"0","0",0,0,7
"3276","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus heterodon",NA,NA,NA,NA,11,NA,NA,NA,"0","0",0,0,7
"3277","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus homodon",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3278","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus itae",NA,NA,NA,NA,6.800000191,NA,NA,NA,"0","0",0,0,7
"3279","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus jimenezae",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3280","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus jurubidae",NA,NA,NA,NA,5,NA,NA,NA,"0","0",0,0,7
"3281","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus labialis",NA,NA,NA,NA,7,NA,NA,NA,"0","0",0,0,7
"3282","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus latidens",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3283","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus longiceps",NA,NA,NA,NA,6,NA,NA,NA,"0","0",0,0,7
"3284","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus longifilis",NA,NA,NA,NA,7,NA,NA,NA,"0","0",0,0,7
"3285","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus mancoi",NA,NA,NA,NA,10.19999981,NA,NA,NA,"0","0",0,0,7
"3286","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus mariae",NA,NA,NA,NA,10,131,NA,NA,"0","0",0,0,6
"3287","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus marmoratus",NA,NA,NA,NA,7,NA,NA,NA,"0","0",0,0,7
"3288","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus micrescens",NA,NA,NA,NA,9,NA,NA,NA,"0","0",0,0,7
"3289","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus mindoensis",NA,NA,NA,NA,7.849999905,NA,NA,NA,"0","0",0,0,7
"3290","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus mojicai",NA,NA,NA,NA,7.190000057,NA,NA,NA,"0","0",0,0,7
"3291","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus nettoferreirai",NA,NA,NA,NA,12.13000011,NA,NA,NA,"0","0",0,0,7
"3292","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus nicefori",NA,NA,NA,NA,7,NA,NA,NA,"0","0",0,0,7
"3293","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus orientalis",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3294","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus ortegai",NA,NA,NA,NA,9.279999733,NA,NA,NA,"0","0",0,0,7
"3295","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus peruanus",NA,NA,NA,NA,6,NA,NA,NA,"0","0",0,0,7
"3296","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus phelpsi",NA,NA,NA,NA,7,NA,NA,NA,"0","0",0,0,7
"3297","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus pholeter",NA,NA,NA,NA,7,NA,NA,NA,"0","0",0,0,7
"3298","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus pirrensis",NA,NA,NA,NA,13,NA,NA,NA,"0","0",0,0,7
"3299","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus praeliorum",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3300","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus prenadillus",NA,NA,NA,NA,20,NA,NA,NA,"0","0",0,0,7
"3301","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus putumayoensis",NA,NA,NA,NA,5.460000038,NA,NA,NA,"0","0",0,0,7
"3302","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus quispei",NA,NA,NA,NA,4.800000191,NA,NA,NA,"0","0",0,0,7
"3303","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus regani",NA,NA,NA,NA,16,NA,NA,NA,"0","0",0,0,7
"3304","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus rengifoi",NA,NA,NA,NA,5,NA,NA,NA,"0","0",0,0,7
"3305","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus retropinnus",NA,NA,NA,NA,7,NA,NA,NA,"0","0",0,0,7
"3306","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus riberae",NA,NA,NA,NA,9,NA,NA,NA,"0","0",0,0,7
"3307","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus rosei",NA,NA,NA,NA,10,NA,NA,NA,"0","0",0,0,7
"3308","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus sabalo",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3309","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus santanderensis",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3310","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus simonsii",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3311","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus stuebeli",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3312","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus supramollis",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3313","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus taczanowskii",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3314","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus theresiae",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3315","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus trifasciatus",NA,NA,NA,NA,9,NA,NA,NA,"0","0",0,0,7
"3316","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus ubidiai",NA,NA,NA,NA,11,NA,NA,NA,"0","0",0,0,7
"3317","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus unifasciatus",NA,NA,NA,NA,7,NA,NA,NA,"0","0",0,0,7
"3318","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus vaillanti",NA,NA,NA,NA,10,NA,NA,NA,"0","0",0,0,7
"3319","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus vanceae",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3320","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus ventralis",NA,NA,NA,NA,8,NA,NA,NA,"0","0",0,0,7
"3321","Actinopterygii","Siluriformes","Astroblepidae","Astroblepus whymperi",NA,NA,NA,NA,9,NA,NA,NA,"0","0",0,0,7
"3322","Actinopterygii","Scorpaeniformes","Cottidae","Astrocottus leprops",NA,NA,NA,NA,5,NA,NA,NA,"0","0",1,0,7
"3323","Actinopterygii","Scorpaeniformes","Cottidae","Astrocottus matsubarae",NA,NA,NA,NA,5,NA,NA,NA,"0","0",1,0,7
"3324","Actinopterygii","Scorpaeniformes","Cottidae","Astrocottus oyamai",NA,NA,NA,NA,5,NA,NA,NA,"0","0",1,0,7
"3325","Actinopterygii","Scorpaeniformes","Cottidae","Astrocottus regulus",NA,NA,NA,NA,4.210000038,NA,NA,NA,"0","0",1,0,7
"3326","Actinopterygii","Siluriformes","Doradidae","Astrodoras asterifrons",NA,NA,NA,NA,8.109999657,NA,NA,NA,"0","0",0,0,7
"3327","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes atlanticus",NA,NA,NA,NA,16.29999924,NA,NA,NA,"0","0",0,0,7
"3328","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes bilobatus",NA,NA,NA,NA,20.79999924,NA,NA,NA,"0","0",0,0,7
"3329","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes boulengeri",NA,NA,NA,NA,21.10000038,NA,NA,NA,"0","0",0,0,7
"3330","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes caulophorus",NA,NA,NA,NA,26.20000076,NA,NA,NA,"0","0",0,0,7
"3331","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes chrysophekadion",NA,NA,NA,NA,13.39999962,NA,NA,NA,"0","0",0,0,7
"3332","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes decoratus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3333","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes dupliglandis",NA,NA,NA,NA,7.199999809,NA,NA,NA,"0","0",0,0,7
"3334","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes exsul",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3335","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes fedorovi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3336","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes formosana",NA,NA,NA,NA,9.5,NA,NA,NA,"0","0",0,0,7
"3337","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes galapagensis",NA,NA,NA,NA,18.29999924,NA,NA,NA,"0","0",0,0,7
"3338","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes gemmifer",NA,NA,NA,NA,17,NA,NA,NA,"0","0",0,0,7
"3339","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes gibbsi",NA,NA,NA,NA,7.099999905,NA,NA,NA,"0","0",0,0,7
"3340","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes gudrunae",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3341","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes haplophos",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3342","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes ijimai",NA,NA,NA,NA,15,NA,NA,NA,"0","0",0,0,7
"3343","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes illuminatus",NA,NA,NA,NA,15.5,NA,NA,NA,"0","0",0,0,7
"3344","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes indopacificus",NA,NA,NA,NA,21,NA,NA,NA,"0","0",0,0,7
"3345","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes karsteni",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3346","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes kreffti",NA,NA,NA,NA,24.57999992,NA,NA,NA,"0","0",0,0,7
"3347","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes lamellosus",NA,NA,NA,NA,9.199999809,NA,NA,NA,"0","0",0,0,7
"3348","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes lampara",NA,NA,NA,NA,13.39999962,NA,NA,NA,"0","0",0,0,7
"3349","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes leucopogon",NA,NA,NA,NA,12,NA,NA,NA,"0","0",0,0,7
"3350","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes lucibucca",NA,NA,NA,NA,10,NA,NA,NA,"0","0",0,0,7
"3351","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes lucifer",NA,NA,NA,NA,12,NA,NA,NA,"0","0",0,0,7
"3352","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes luetkeni",NA,NA,NA,NA,9.5,NA,NA,NA,"0","0",0,0,7
"3353","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes lupina",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3354","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes macropogon",NA,NA,NA,NA,13.25,NA,NA,NA,"0","0",0,0,7
"3355","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes martensii",NA,NA,NA,NA,14,NA,NA,NA,"0","0",0,0,7
"3356","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes micropogon",NA,NA,NA,NA,7.599999905,NA,NA,NA,"0","0",0,0,7
"3357","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes neopogon",NA,NA,NA,NA,19.20000076,NA,NA,NA,"0","0",0,0,7
"3358","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes niger",NA,NA,NA,NA,16,NA,NA,NA,"0","0",0,0,7
"3359","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes nigroides",NA,NA,NA,NA,12.80000019,NA,NA,NA,"0","0",0,0,7
"3360","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes oligoa",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3361","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes psychrolutes",NA,NA,NA,NA,28,22.5,NA,NA,"0","0",0,0,6
"3362","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes quasiindicus",NA,NA,NA,NA,11.5,200,NA,NA,"0","0",0,0,6
"3363","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes richardsoni",NA,NA,NA,NA,15.89999962,NA,NA,NA,"0","0",0,0,7
"3364","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes similus",NA,NA,NA,NA,15,NA,NA,NA,"0","0",0,0,7
"3365","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes spatulifer",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"3366","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes tanibe",NA,NA,NA,NA,15.10000038,NA,NA,NA,"0","0",0,0,7
"3367","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes tatyanae",NA,NA,NA,NA,11.19999981,NA,NA,NA,"0","0",0,0,7
"3368","Actinopterygii","Stomiiformes","Stomiidae","Astronesthes tchuvasovi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
